journal	paper	url	size_in_kb	author
IJHS-47-2012-Issue-1	Historical Notes: Swami Vivekananda's Thoughts on Science and Religion	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol47_1_5_SKMajumdar.pdf	14.0	Sisir K Majumdar
IJHS-47-2012-Issue-1	Historical Notes: Commissions and Committees on Technical Education in Independent India: An Appraisal	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol47_1_6_SKSaha.pdf	68.0	Samir Kumar Saha and Sangita Ghosh
IJHS-47-2012-Issue-1	Book Review	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol47_1_7_Bookreview.pdf	21.0	
IJHS-47-2012-Issue-1	Project Reports: History of the Ordnance Establishments of British India: 1700-1947	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol47_1_8_KRoy.pdf	31.0	Kaushik Roy
IJHS-47-2012-Issue-1	Project Reports: Documentation of Cannons of Eastern India	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol47_1_9_PKChattopadhyay.pdf	529.0	Pranab K Chattopadhyay
IJHS-47-2012-Issue-1	News	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol47_1_10_News.pdf	60.0	
IJHS-47-2012-Issue-1	Supplement	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol47_1_12_Supplement_cover.pdf	64.0	
IJHS-47-2012-Issue-1	Announcement	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol47_1_14_Announcement.pdf	14.0	
IJHS-47-2012-Issue-2	Contents	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol47_2_0_Contents.pdf	12.0	
IJHS-47-2012-Issue-2	Prevention of Cancer: Evolution of Concepts and Strategies	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol47_2_1_Sdas.pdf	50.0	Sukta Das
IJHS-47-2012-Issue-2	Utilization of Borax In The PharmaceuticoTherapeutics of Ayurveda in India	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol47_2_2_NKodlady.pdf	114.0	Naveena Kodlady and B J Patgiri
IJHS-47-2012-Issue-2	Smallpox in Nineteenth Century Bengal	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol47_2_3_ASamanta.pdf	103.0	Arabinda Samanta
IJHS-47-2012-Issue-2	Colonialism and Green Science: History of Colonial Scientific Forestry in South India 1820-1920	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol47_2_4_VMRavikumar.pdf	48.0	V M Ravi Kumar
IJHS-47-2012-Issue-2	Silting and Ancient Sea-Ports of the Tamil Country	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol47_2_5_JDeloche.pdf	193.0	Jean Deloche
IJHS-47-2012-Issue-2	Historical Notes: Asymmetrical Vedis In Sulbasutras	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol47_2_6_BSShylaja.pdf	173.0	B S Shylaja
IJHS-47-2012-Issue-2	Historical Notes: Patient-Centered Therapy of Ayurveda: Approaches and Applications	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol47_2_7_VRRaghvan.pdf	32.0	Vaidyaratnam R Raghavan
IJHS-47-2012-Issue-2	Historical Notes: International Chemistry Year: Centenary of Marie Curie's Second Nobel Laurel 1911	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol47_2_8_SKMajumdar.pdf	16.0	Sisir K Majumdar
IJHS-47-2012-Issue-2	Book Review	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol47_2_9_Bookreview.pdf	33.0	Anil Narayanan
IJHS-47-2012-Issue-2	Project Reports: Calcuttan Science 1784-1930 and the Awakening in India	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol47_2_10_AKBiswas.pdf	26.0	Arun Kumar Biswas
IJHS-47-2012-Issue-2	Project Reports: Science and Nationalism In Bengal 1876-1947: Asutosh Mookerjee and Mathematics	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol47_2_11_CPalit.pdf	22.0	Chittabrata Palit
IJHS-47-2012-Issue-2	News	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol47_2_12_News.pdf	29.0	
IJHS-47-2012-Issue-4	Editorial	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol47_4_0_Editorial.pdf	17.0	
IJHS-47-2012-Issue-4	Contents	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol47_4_1_Contents.pdf	8.0	
IJHS-47-2012-Issue-4	Accounts of Pathogenic Organisms in the Early Texts of Ayurveda	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol47_4_2_PRamManohar.pdf	247.0	P Ram Manohar
IJHS-47-2012-Issue-4	Significance of Asakrt-Karma in Finding Manda-Karna	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol47_4_3_DPKaundinya.pdf	293.0	Deepak P Kaundinya's;K Ramasubramanian and M S Sriram
IJHS-47-2012-Issue-4	Folding Method of Narayana Pandita for the Construction of Samagarbha and Visama Magic Squares	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol47_4_4_RSridhan.pdf	1002.0	Raja Sridharan and M D Srinivas
IJHS-47-2012-Issue-4	Narayana Pandita's Enumeration of Combinations and Associated Representation of Numbers as Sums of Binomial Coefficients	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol47_4_5_RSridhan.pdf	414.0	Raja Sridharan's;R Sridharan and M D Srinivas
IJHS-47-2012-Issue-4	Narayana's Treatment of Varga-Prakrti	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol47_4_6_ADutta.pdf	312.0	Amartya Kumar Dutta
IJHS-47-2012-Issue-4	Madhava- A Great Kerala Mathematician of Medieval Times	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol47_4_7_AKBag.pdf	113.0	A K BAG
IJHS-47-2012-Issue-4	Venvaroha from a Modern Perspective	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol47_4_8_SMadhavan.pdf	215.0	S Madhavan
IJHS-47-2012-Issue-4	Relation between the Arc and the Rsine in Tantrasangraha and other Kerala Works	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol47_4_9_MSSriram.pdf	184.0	M S Sriram's;K Ramasubramanian and R Venketeswara Pai
IJHS-47-2012-Issue-4	Sines and Interpolation in India	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol47_4_10_Malaya.pdf	963.0	V Madhukar Mallayya
IJHS-47-2012-Issue-4	Birth of Calculus with Special Reference to Yuktibhasa	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol47_4_11_PPDivakaran.pdf	422.0	PP Divakaran
IJHS-47-2012-Issue-4	Books Received	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol47_4_12_Booksreceived.pdf	17.0	
IJHS-47-2012-Issue-4	Cumulative Index	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol47_4_13_Cumulativeindex.pdf	35.0	
IJHS-47-2012-Issue-4	Annual Contents	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol47_4_14_Annualcontent.pdf	24.0	
IJHS-48-2013-Issue-1	Contents	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_1_0_Contents.pdf	12.0	
IJHS-48-2013-Issue-1	Two Millennia of the Sea-bourne metals trade with India	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_1_1_PTCraddock.pdf	1053.0	Paul T. Craddock
IJHS-48-2013-Issue-1	Travel Accounts and the Eighteenth Century: Indian Medicine and Surgery through travelling gaze	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_1_2_JBhattacharya.pdf	58.0	Jayanta Bhattacharya
IJHS-48-2013-Issue-1	Raman Krishnan and the IACS Episodes of the 1930's	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_1_3_AKBiswas.pdf	231.0	Arun Kumar Biswas
IJHS-48-2013-Issue-1	Belated Nobel Prize for Max Born FRS	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_1_4_Rsingh.pdf	68.0	Rajinder Singh and Falk Riess
IJHS-48-2013-Issue-1	Historical Notes: A Glimpse of Some Results of Ramanujan	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_1_5_Ssar.pdf	43.0	Satyabachi Sar
IJHS-48-2013-Issue-1	Har Gobind Khorana (1922-2011)-  A Pioneer Nobel Laureate in Molecular Biology	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_1_6_Pchakrabarti.pdf	20.0	Parul Chakarbarti
IJHS-48-2013-Issue-1	Book Review	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_1_7_Bookreview.pdf	23.0	Madhvendra Narayan
IJHS-48-2013-Issue-1	Project Reports: Indigenous Techniques of Weaving in Silk Industries: A Study in the context of Eastern Uttar Pradesh	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_1_8_APPandey.pdf	20.0	Adya Prasad Pandey
IJHS-48-2013-Issue-1	Project Reports: Indigenous Knowledge System of the Fishermen of Sunderbans  in West Bengal and their Approaches to Health Sanitation and Climate	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_1_9_Msarkar.pdf	32.0	Mahua Sarkar
IJHS-48-2013-Issue-1	News	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_1_10_News.pdf	22.0	
IJHS-48-2013-Issue-1	Supplement	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_1_12_Supplement.pdf	278.0	Takao Hayashi
IJHS-48-2013-Issue-1	Form IV	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_1_13_Form%20IV.pdf	10.0	
IJHS-48-2013-Issue-2	Contents	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_2_0_Contents.pdf	13.0	
IJHS-48-2013-Issue-2	Sesamum indicum (Sesame or Til): Seeds and oil - An Historical and Scientific evaluation from Indian perspective	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_2_1_NCShah.pdf	749.0	N C Shah
IJHS-48-2013-Issue-2	Ophthalmic Ideas in Ancient India	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_2_2_VDeshpande.pdf	184.0	Vijaya J Deshpande
IJHS-48-2013-Issue-2	Water Supply Systems of the Senji (Gingee) Fort in South India(16-18th century)	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_2_3_JDeloche.pdf	2014.0	Jean Deloche
IJHS-48-2013-Issue-2	The Muslim Community response to the Scientific Awakening in the Nineteenth Century India	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_2_4_AKBiswas.pdf	64.0	Arun Kumar Biswas
IJHS-48-2013-Issue-2	Chemistry of Resinous gums, Dyes, Alkaloids, and Active principles - Contributions of Pelletier and others in the Nineteenth Century	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_2_5_JWisniak.pdf	134.0	Jaime Wisniak
IJHS-48-2013-Issue-2	Historical Notes: Daksinagni in Sulbasutras - An Astronomical Interpretation	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_2_6_BSShylaja.pdf	86.0	B S Shylaja
IJHS-48-2013-Issue-2	Historical Notes: Summation of Convergent Geometric Series and the Concept of approachable Sunya	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_2_7_KBBasant.pdf	668.0	K B Basant and Satyananda Panda
IJHS-48-2013-Issue-2	Correspondences	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_2_8_Correspondence.pdf	19.0	Correspondences
IJHS-48-2013-Issue-2	Book Review	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_2_9_BookReview.pdf	18.0	Arun Kumar Biswas
IJHS-48-2013-Issue-2	"""Project Reports: An Ethno-technological Study of Iron Working around Sonbhadra region"""	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_2_10_VTripathi.pdf	95.0	Vibha Tripathi and Prabhakar Upadhyay
IJHS-48-2013-Issue-2	Project Reports: Pioneer Mathematicians and their role in Calcutta University during the Nineteenth and Twentieth Century	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_2_11_MBhattacharjee.pdf	34.0	Mala Bhattacharjee, Purabi Mukherji and Nandita Mallik
IJHS-48-2013-Issue-2	NEWS	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_2_12_News.pdf	25.0	
IJHS-48-2013-Issue-2	Supplement	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_2_13_Supplement_inner.pdf	60.0	Takao Hayashi
IJHS-48-2013-Issue-3	Contents	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_3_0_Contents.pdf	16.0	
IJHS-48-2013-Issue-3	The Lunar Model in Ancient Indian Astronomy	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_3_1_ANarayanan.pdf	1467.0	Anil Narayanan
IJHS-48-2013-Issue-3	Purification and Detoxification procedures for metal Tamra in Medieval Indian Medicine	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_3_2_CYJagtap.pdf	96.0	C Y Jagtap, B J Patgiri and P K Prajapati
IJHS-48-2013-Issue-3	Did Ibn Sina observe the transit of Venus 1032 AD?	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_3_3_RCKapoor.pdf	306.0	R C Kapoor
IJHS-48-2013-Issue-3	Bengali Entrepreneurs and Western Technology in the nineteenth century: A Social Perspective	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_3_4_SSarkar.pdf	1114.0	Suvobrata Sarkar
IJHS-48-2013-Issue-3	Historical notes: Symbiotic relation between Geology and Botany- Pramatha Nath Bose and Girish Chandra Bose	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_3_5_CPalit.pdf	25.0	Chittabrata Palit
IJHS-48-2013-Issue-3	History and Philosophy of Quantum Physics : An Overview	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_3_6_SKMajumdar.pdf	26.0	Sisir K Majumdar
IJHS-48-2013-Issue-3	Correspondence	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_3_7_Correspondence.pdf	9.0	
IJHS-48-2013-Issue-3	Book Reviews	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_3_8_Bookreview.pdf	44.0	
IJHS-48-2013-Issue-3	Project Reports: Brahmasiddhanta in Sakalyasamhita-Text, English Translation and Commentary	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_3_9_Project%20Reports.pdf	47.0	Somenath Chatterjee
IJHS-48-2013-Issue-3	Communicable Diseases and Germ Theory in Colonial India - An Assessment	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_3_10_SSen.pdf	47.0	Srabani Sen
IJHS-48-2013-Issue-3	NEWS	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_3_11_News.pdf	134.0	
IJHS-48-2013-Issue-3	Supplement:Ganitamanjari of Ganesa	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_3_12_Supplement_cover.pdf	60.0	Takao Hayashi
IJHS-48-2013-Issue-3	Supplement: Ganitamanjari of Ganesa	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_3_13_Supplement_text.pdf	1010.0	Takao Hayashi
IJHS-48-2013-Issue-4	Contents	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_4_0_Contents.pdf	87.0	
IJHS-48-2013-Issue-4	Genesis and Early Evolution of Decimal Enumeration: Evidence from Number Names in Rigveda	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_4_1_BBaware.pdf	284.0	Bhagyashree Bavare and P P Divakaran
IJHS-48-2013-Issue-4	Kapa-la Yantra at Sawai Jai Singh's Jaipur Observatory	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_4_2_VNSharma.pdf	588.0	Virendra N sharma
IJHS-48-2013-Issue-4	The Udayagiri Lion Pillar and its Astronomical Significance in Ancient India	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_4_3_%20AMSharan.pdf	3232.0	Anand M Sharan
IJHS-48-2013-Issue-4	A Glimpse of the Garo Tangible Medicine: The Ruga-Garo Picture	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_4_4_PMandal.pdf	284.0	Pratibha Mandal
IJHS-48-2013-Issue-4	Prevention of Diabetes- A Historical Note	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_4_5_SuktaDas.pdf	148.0	Sukta Das
IJHS-48-2013-Issue-4	M Rangacharya and his Century Old Translation of the Ganita Sarasangraha	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_4_6_%20RCGupta.pdf	151.0	R C Gupta
IJHS-48-2013-Issue-4	Correspondence: The Lunar Model in Ancient Indian Astronomy	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_4_7_Correspondence.pdf	98.0	
IJHS-48-2013-Issue-4	Book Review	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_4_8_Book%20Review.pdf	108.0	
IJHS-48-2013-Issue-4	Indian Medicine through Travellers' Accounts, with emphasis on Anatomical Knowledge: 17-19th Century	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_4_9_Project%20Report_%20Jbhattacharyya.pdf	178.0	Jayanta Bhattacharya
IJHS-48-2013-Issue-4	Growth of Scientific Socities in India (1784-1947)	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_4_10_ProjectReport_%20BKSen.pdf	169.0	B K Sen
IJHS-48-2013-Issue-4	News	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_4_11_%20News.pdf	155.0	S M Razaullah Ansari
IJHS-48-2013-Issue-4	Books received for Review in IJHS: 2013	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_4_12_BookReceivedForReview.pdf	107.0	
IJHS-48-2013-Issue-4	Cumulative Index : Vol. 48.1-4 (2013)	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_4_13_CumulativeIndex.pdf	124.0	
IJHS-48-2013-Issue-4	Annual Contents: Vol. 48.1-4 (2013)	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol48_4_14_AnnualContent.pdf	117.0	
IJHS-49-2014-Issue-1	Contents	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol49_1_0_Contents.pdf	85.0	Contents
IJHS-49-2014-Issue-1	Ho Tribes of Eastern India and their Metallurgical traditions	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol49_1_1_PKChattopadhyay.pdf	570.0	Pranab K Chattopadhayay and Ashok Purty
IJHS-49-2014-Issue-1	Critical review on Makaradhvaja- A Herbomineral Formulation	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol49_1_2_SNDhundi.pdf	191.0	Shraddha N Dhundi & PK Prajapati
IJHS-49-2014-Issue-1	1803 Earthquake in Garhwal Himalaya-Archival materials with commentary	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol49_1_3_Sdasgupta.pdf	377.0	Sujit Dasgupta and Basab Mukhopadhyay
IJHS-49-2014-Issue-1	India's notable presence in Linnaeus' Botanical Classification	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol49_1_4_SKJain.pdf	135.0	S K Jain and Harsh Singh
IJHS-49-2014-Issue-1	The medical maladies of Sir George Everest during the Great Trigonometric Survey of India	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol49_1_5_Kmishra.pdf	127.0	Shrikant Mishra and Bhavesh Trikamji
IJHS-49-2014-Issue-1	HISTORICAL NOTES- A glimpse of rule of logic in Gautama's Nyaya-Sutra	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol49_1_6_Sbhowmik.pdf	107.0	Subrata Bhowmik
IJHS-49-2014-Issue-1	Inquisitiveness for Science in Tagore Poems	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol49_1_7_SKMajumdar.pdf	122.0	Sisir K Majumdar
IJHS-49-2014-Issue-1	Botanist Jaykrishnabhai: 1849-1929	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol49_1_8_JJShah.pdf	106.0	J J Shah
IJHS-49-2014-Issue-1	Bengal School of Fluid Mechanics: Nineteenth and Twentieth Century	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol49_1_9_Pmukherji.pdf	141.0	Purabi Mukherji and Mala Bhattacharjee
IJHS-49-2014-Issue-1	Book Review	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol49_1_10_Book%20Review.pdf	137.0	Book Review
IJHS-49-2014-Issue-1	PROJECT REPORTS- English translation of Jyotsnika: An Ayurvedic text on Vi?avidya	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol49_1_11_SKGeorge.pdf	308.0	Senu Kurien George
IJHS-49-2014-Issue-1	Forestry Research in India (1861-2005): Historic Evolution with a Case Study	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol49_1_12_Sbiswas.pdf	105.0	Subhasis Biswas
IJHS-49-2014-Issue-1	NEWS	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol49_1_13_News.pdf	117.0	NEWS
IJHS-49-2014-Issue-3	Contents	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol49_3_0_Contents.pdf	19.0	
IJHS-49-2014-Issue-3	Parasara's Six Season Solar Zodiac and Heliacal Visibility of Star Agastya in 1350-1130 BC	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol49_3_1_RN_Iyengar.pdf	641.0	R N Iyengar
IJHS-49-2014-Issue-2	Editorial	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol49_2_1_Editorial.pdf	17.0	
IJHS-49-2014-Issue-2	Guest Editorial	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol49_2_2_GuestEditorial.pdf	21.0	
